tool		SPF Thu Nov 20 01:40:01 PM MST 2025	SPF Thu Nov 20 01:40:01 PM MST 2025	SPF Thu Nov 20 01:40:01 PM MST 2025	SPF Thu Nov 20 01:40:01 PM MST 2025	SPF Thu Nov 20 01:40:01 PM MST 2025	SPF Thu Nov 20 01:40:01 PM MST 2025	SPF Thu Nov 20 01:40:01 PM MST 2025	SPF Thu Nov 20 01:40:01 PM MST 2025
securibench/Session3.yml	true	true	6.168376	1.7583232599999974	138.338304	true	7.162744	1.9716179360000297	156.700672
securibench/Datastructures2.yml	true	true	6.209319	1.7929915380000239	141.012992	true	7.228932	2.0585519730000215	155.656192
securibench/Inter12.yml	true	true	6.70951	1.9445778419999442	140.226560	true	7.136149	1.9911989609998955	151.834624
securibench/Basic5.yml	true	true	10.458856	2.4732435519999854	261.214208	true	16.47805	11.382094306999988	191.815680
securibench/Arrays3.yml	true	true	6.87602	2.1144489010000598	135.995392	true	7.048171	2.019601226999953	158.101504
securibench/Collections4.yml	true	true	6.773295	2.078353379999953	136.011776	true	6.575067	1.8654677900000252	155.934720
securibench/Aliasing1.yml	true	true	7.293136	2.1151544760000434	139.247616	true	6.691997	1.8559822940000004	161.624064
securibench/Collections6.yml	true	true	6.984624	1.970795378000048	142.950400	true	6.696378	1.7840868959999625	157.573120
securibench/Factories1.yml	true	true	7.089264	2.0038800430000947	141.156352	true	15.321943	10.713817689999928	191.033344
securibench/Aliasing4.yml	true	true	7.707357	2.137795906000065	161.427456	true	6.80026	1.8000287040000558	156.704768
securibench/Inter3.yml	true	true	14.132788	4.211300113999982	392.019968	true	6.462811	1.718938693000041	160.149504
securibench/Refl1.yml	true	true	6.793456	2.028901817000019	141.004800	true	5.793444	1.5160474670000212	155.881472
securibench/Session1.yml	true	true	7.405802	2.100071060999994	142.716928	true	6.096622	1.5278261809999094	155.832320
securibench/Collections2.yml	true	true	6.700232	1.988685763000035	139.259904	true	5.911603	1.4745151759999544	155.406336
securibench/Basic16.yml	true	true	6.709699	1.8568554339999537	141.574144	true	6.226411	1.5298179440000013	157.401088
securibench/Arrays4.yml	true	true	6.917383	1.9309758800000054	133.189632	true	6.331242	1.5894521669999904	155.938816
securibench/Basic11.yml	true	true	7.501326	2.0419998820000274	177.561600	true	21.882346	17.17573587000004	190.005248
securibench/Arrays2.yml	true	true	6.904307	2.0006189380000023	138.899456	true	6.073325	1.550622536999981	167.325696
securibench/Inter14.yml	true	true	7.999985	2.1247523939999837	165.093376	true	6.748686	1.8408954770000037	168.329216
securibench/Collections13.yml	true	true	7.153932	2.0193484940000417	137.408512	true	6.507361	1.5754206740000427	155.807744
securibench/Arrays1.yml	true	true	6.656383	2.0825374539999757	136.192000	true	6.394552	1.7105277190000834	160.288768
securibench/Basic32.yml	true	true	7.165534	1.9978029909999577	141.504512	true	6.553896	1.7365476679999574	165.568512
securibench/Inter8.yml	true	true	6.643994	1.9122503009999718	135.213056	true	6.586248	1.769660908999981	155.693056
securibench/Basic19.yml	true	TIMEOUT	31.912788	9.53395794100004	911.171584	true	6.042237	1.6601148600000215	147.992576
securibench/Basic18.yml	true	true	7.903525	2.1756361400000515	182.845440	true	7.707059	2.024457444999939	193.282048
securibench/Collections9.yml	false	false	6.964159	1.9898251510001046	132.395008	false	6.634302	1.8150898790000838	156.667904
securibench/Inter5.yml	true	true	6.64987	1.8641278100000136	142.798848	true	13.902878	9.153474907999907	187.740160
securibench/Basic3.yml	true	true	6.551146	1.8446204360000138	141.721600	true	14.037226	9.124773941999933	193.576960
securibench/Factories2.yml	true	true	6.579772	1.7999997370000074	137.695232	true	6.430311	1.7388932469999645	157.798400
securibench/Arrays9.yml	true	true	6.583254	1.7800940849999733	146.493440	true	5.770595	1.3134730519999493	150.769664
securibench/Refl4.yml	true	true	6.254993	2.2480664299999944	135.503872	true	5.762621	1.2871627399999852	159.023104
securibench/Pred9.yml	true	true	6.027081	2.179960737999977	124.547072	true	5.51534	1.293591537999987	164.564992
securibench/Arrays10.yml	false	false	6.429541	2.1022775409999213	137.691136	false	5.339904	1.2777980429999616	151.212032
securibench/Collections12.yml	true	true	6.79295	1.9159696609999628	142.843904	true	5.639545	1.3027488709999488	156.774400
securibench/Inter4.yml	true	true	6.815191	1.811171965000085	142.495744	true	6.403851	1.7046084199999996	155.328512
securibench/Basic35.yml	true	true	8.193768	2.2717020480000656	214.052864	true	7.146904	2.3237960930000554	160.456704
securibench/Arrays7.yml	true	true	6.783632	1.7960791009999184	137.891840	true	6.741575	1.9954290199999605	161.820672
securibench/Datastructures5.yml	true	true	6.798294	1.839812103999975	144.408576	true	16.236635	11.361893687999896	191.512576
securibench/Collections7.yml	true	true	6.993624	1.868363645000045	139.165696	true	6.59246	1.8160180859999855	154.009600
securibench/Inter1.yml	true	true	6.734728	1.9428995570000325	135.426048	true	6.563309	1.7283618989999923	153.841664
securibench/Inter2.yml	true	true	7.000868	2.061103424999942	143.822848	true	6.452999	1.8139631650000183	158.490624
securibench/Arrays6.yml	true	true	7.294746	2.0372837520000076	134.004736	true	6.719197	1.7330563709999751	160.161792
securibench/Inter11.yml	true	true	7.065417	1.9072668259999546	141.303808	true	16.037887	11.021503475000031	191.389696
securibench/Inter6.yml	true	true	6.788542	1.9759293660000594	133.722112	true	6.524373	1.813329686999964	155.983872
securibench/Arrays8.yml	true	true	6.844609	2.009224463999999	136.196096	true	6.289092	1.5439539539999032	159.612928
securibench/Session2.yml	true	true	7.201526	2.0272138910000876	135.516160	true	6.111261	1.5313085249999858	156.004352
securibench/Datastructures3.yml	true	true	6.623183	1.8680094800000688	139.845632	true	6.084101	1.5286086029999524	152.903680
securibench/Basic15.yml	true	true	7.117851	2.09171139099999	153.186304	true	5.978695	1.5449194309999257	160.440320
securibench/Inter7.yml	true	true	6.995691	1.95877713699997	143.527936	true	6.139587	1.4992480580000347	155.860992
securibench/Basic1.yml	true	true	6.767143	1.9822625229999176	135.368704	true	6.499259	1.5410201510001116	156.426240
securibench/Basic10.yml	true	true	7.005266	1.9673242329999994	140.800000	true	6.311903	1.5525501109999595	154.726400
securibench/Datastructures6.yml	true	true	9.633409	2.7789555739999514	382.103552	true	10.545803	2.5695312100000365	414.789632
securibench/Refl3.yml	true	true	7.00565	2.075091251999993	141.131776	true	7.069627	1.9267703940000729	151.117824
securibench/Pred5.yml	true	true	7.135401	2.0867771959999573	138.141696	true	6.901649	1.8719453459999613	162.103296
securibench/Collections5.yml	true	true	6.912934	1.9575436890000901	145.063936	true	6.499788	1.693520137000064	157.487104
securibench/Basic34.yml	true	true	6.781171	1.8959670680000045	141.324288	true	6.927864	1.9382289630000287	159.641600
securibench/Basic30.yml	true	true	6.998053	1.9880880460000299	129.523712	true	7.065062	1.843972880000024	149.848064
securibench/Inter13.yml	true	true	7.350313	2.034994936999965	152.915968	true	7.046974	1.952822337999919	169.029632
securibench/Basic31.yml	true	true	6.996941	1.958029066999984	143.110144	true	6.817294	1.8122541090000368	155.791360
jbmc-regression/StringValueOf10.yml	true	true	3.272787	1.123235560000012	142.688256	true	3.306529	1.3013070050000124	136.196096
jbmc-regression/StringBuilderChars02.yml	true	true	3.239548	1.138819050000052	123.809792	true	3.18243	1.266994612000076	133.656576
jbmc-regression/StringStartEnd02.yml	true	true	3.249542	1.147712527000067	133.423104	true	3.327799	1.145962739999959	150.896640
jbmc-regression/StringStartEnd03.yml	true	true	3.317713	1.1282152310000129	132.640768	true	3.416408	1.1705909340000744	152.604672
jbmc-regression/CharSequenceToString.yml	true	true	3.30786	1.1192908859999307	159.453184	true	3.119028	1.1846153309999181	155.934720
jbmc-regression/StringBuilderChars06.yml	true	true	3.396997	1.1584815449999724	137.551872	true	3.175555	1.1520197360000566	148.303872
jbmc-regression/StringConcatenation04.yml	true	true	3.315546	1.1410075049999477	132.022272	true	2.909779	1.016830796000022	146.939904
jbmc-regression/StringBuilderCapLen02.yml	true	true	3.974894	1.2101106459999755	171.593728	true	2.857468	1.0626422990000037	133.201920
jbmc-regression/StringContains02.yml	true	true	3.220924	1.1118172809999578	130.039808	true	3.121522	1.0832295829999339	146.333696
jbmc-regression/StringConstructors04.yml	true	true	3.175813	1.1095284489999813	130.220032	true	3.102287	1.0776890209999692	151.756800
jbmc-regression/StringConstructors02.yml	true	true	3.221588	1.1586644489999571	126.468096	true	3.016724	1.0287943989999349	142.979072
jbmc-regression/StringContains01.yml	true	true	3.130169	1.056826325999964	126.001152	true	3.200555	1.108766596999999	150.392832
jbmc-regression/bug-test-gen-095.yml	true	true	2.963796	1.1156088700000737	117.456896	true	3.342274	1.159031638999977	144.240640
jbmc-regression/StringConcatenation03.yml	true	true	7.673935	2.0726020130000506	260.657152	true	3.306102	1.1679105590000063	147.312640
jbmc-regression/StringConcatenation02.yml	true	true	3.238116	1.1759024039999986	117.727232	true	2.771201	1.017783353000027	132.505600
jbmc-regression/StringConcatenation01.yml	true	true	3.563237	1.2845533820000128	127.139840	true	2.949429	1.1483520580000004	134.987776
jbmc-regression/StringConstructors03.yml	true	true	3.295705	1.178031093999948	131.293184	true	3.176777	1.084626958000058	145.936384
jbmc-regression/StringConstructors05.yml	true	true	3.144068	1.0898441430000503	135.004160	true	3.028937	1.108284521000087	132.747264
strings-MAS/UpperCaseTest.yml	true	true	3.665103	1.1916221540000151	136.720384	true	5.674525	3.7721632829999407	145.715200
strings-MAS/ReplaceTest.yml	true	true	4.711156	1.518088210999963	213.975040	true	2.978065	1.0835627520000344	134.074368
strings-MAS/IsEmptyTest.yml	true	true	6.737484	1.767515628999945	292.347904	true	3.25187	1.2413569349999989	156.897280
strings-MAS/ValueOfTest.yml	true	true	4.443861	1.5188973399999668	155.459584	true	3.515085	1.182445346999998	154.611712
strings-MAS/ReverseTest.yml	true	TIMEOUT	30.783487	19.265864692000036	510.889984	true	3.882064	1.8417777630000955	153.591808
strings-MAS/TrimTest.yml	true	true	3.448514	1.3082225030000245	131.768320	unknown	2.643997	0.9842511229999218	134.258688
strings-MAS/DeleteTest.yml	true	true	3.331446	1.3054888049999818	124.006400	true	3.222085	1.106064833000005	147.955712
strings-MAS/HelloWorld.yml	true	true	3.299638	1.317085626999983	120.811520	true	2.690039	0.9199529070000381	145.088512
strings-MAS/ContainsTest.yml	true	true	8.990247	4.789168538000013	431.919104	TIMEOUT	30.296917	28.554818008999973	196.169728
strings-MAS/InsertTest.yml	true	true	5.659166	1.5596945300000016	251.129856	true	3.63551	1.3122569389998944	150.659072
strings-MAS/LowerCaseTest.yml	true	true	3.326628	1.1555526890000465	123.133952	true	5.9795	3.688488428000028	163.975168
strings-MAS/StartsWithTest.yml	true	true	3.608054	1.0609799579999617	155.869184	true	3.536031	1.2248766469999737	150.462464
strings-MAS/EndsWithTest.yml	true	true	4.115492	1.1613459259999672	199.901184	true	3.131371	1.0776217609999321	148.971520
strings-MAS/ConcatTest.yml	true	true	3.74411	1.143817979000005	185.819136	true	2.859018	0.9468821350000098	146.456576
strings-MAS/CharAtTest.yml	true	true	2.900125	1.001758834000043	148.312064	true	2.988892	1.015106957999933	169.410560
spf/ExSymExeStrings03.yml	false	false	2.930842	0.9802068900000904	132.538368	unknown	2.606295	0.8695195990000002	138.211328
spf/ExSymExeStrings07.yml	true	true	2.948326	0.9619373760000371	153.985024	true	2.755722	0.9820028399999501	160.698368
spf/ExSymExeStrings09.yml	true	true	3.299217	1.1208010979999017	137.527296	true	3.238527	1.1936540409999452	148.467712
spf/ExSymExeStrings10.yml	true	true	2.643187	0.9596480739999151	118.456320	true	2.900552	0.9974494320000531	145.084416
spf/ExSymExeStrings11.yml	true	true	3.14915	1.051340593999953	130.965504	unknown	2.471822	0.9046710580000763	129.642496
spf/ExSymExeStrings12.yml	true	true	2.732412	0.9650921979999794	117.776384	true	3.051756	1.0168853189999254	144.605184
spf/ExSymExeStrings13.yml	true	true	2.982402	1.0110494930000868	133.464064	unknown	2.769367	0.9586904899999809	140.038144
spf/ExSymExeStrings15.yml	true	true	3.081406	1.0242284480000308	127.533056	true	2.671954	0.9649955679999493	133.218304
spf/ExSymExeStrings17.yml	true	true	3.047408	0.9845229370000652	128.212992	true	2.82684	1.0448661730000595	134.139904
spf/ExSymExeStrings18.yml	true	true	2.794353	0.9655805690000534	129.212416	true	3.023194	1.022807536000073	142.680064
spf/ExSymExeStrings19.yml	true	true	3.752975	1.1463378409999905	158.629888	true	3.332022	1.1871396299999333	153.759744
spf/ExSymExeStrings20.yml	true	true	3.166129	1.1075769640000317	133.373952	true	3.427643	1.1210509950000187	152.358912
spf/ExSymExeStrings21.yml	false	false	3.119256	1.0412406629999396	137.723904	false	3.057905	1.0208945140000196	148.156416
spf/ExSymExeStrings22.yml	false	false	3.43751	1.095292502999996	142.647296	false	3.045425	1.0082776079999576	149.569536
spf/ExSymExeStrings23.yml	false	false	3.023705	1.062469137999983	135.835648	false	2.907551	1.0580782179999915	137.367552
spf/ExSymExeStrings24.yml	true	true	3.807586	1.129097408000007	161.427456	true	3.456553	1.196850765000022	150.360064
spf/ExSymExeStrings25.yml	true	true	2.824069	1.016462631999957	120.692736	true	3.042708	1.0598737239999991	144.924672
spf/ExSymExeStrings26.yml	true	true	3.23413	1.0503962349999938	135.561216	true	3.009295	0.9975315110000338	152.485888
spf/ExSymExeStrings27.yml	true	true	2.968646	0.9961553859999412	127.004672	true	2.831482	1.025912575999996	135.028736
spf/ExSymExeStrings28.yml	true	true	2.752397	0.9947798640000656	122.306560	true	2.753228	0.997050497000032	139.739136
spf/ExSymExeStrings29.yml	true	true	2.869299	0.9875066310000875	127.447040	true	2.759955	0.9580570779999107	144.265216
spf/ExSymExeStrings31.yml	true	true	3.363603	1.1655024960000446	161.898496	true	3.332734	1.187143558999992	167.485440
spf/ExSymExeStrings32.yml	true	true	2.969053	1.0797449529999312	150.827008	true	3.254277	1.1454658759998892	168.472576
spf/ExSymExeStrings33.yml	true	true	3.324717	1.0851971570000387	153.432064	true	3.033315	1.05628478299991	168.730624
spf/ExSymExeStrings34.yml	true	true	3.286097	1.08274502200004	158.539776	true	3.129491	1.103929901000015	165.158912
spf/ExSymExeStrings39.yml	true	true	3.756765	1.320588945000054	190.955520	true	3.106843	1.0790648690000353	156.786688
spf/ExSymExeStrings40.yml	true	true	6.770729	1.889563773999953	285.401088	true	4.27631	2.1506520760000285	180.617216
spf/ExSymExeStrings43.yml	true	true	3.534971	1.1839640609999833	160.882688	true	3.363275	1.2632991670000138	172.699648
spf/ExSymExeStrings44.yml	true	true	3.380421	1.1517689849999897	163.405824	true	3.054158	1.0880864419999625	169.521152
spf/ExSymExeStrings45.yml	true	true	3.73307	1.1572543469999346	173.891584	true	3.146016	1.1022641550000571	170.467328
spf/ExSymExeStrings46.yml	true	true	2.803982	0.9766847969999617	117.698560	true	3.195648	1.069972689999986	144.367616
spf/ExSymExeStrings52.yml	true	true	2.992214	1.0510517259999688	129.163264	true	3.049528	1.0918900599999688	137.596928
spf/ExSymExeStrings53.yml	true	true	2.828862	0.9766464090000682	119.881728	true	2.914092	0.958621217999962	149.565440
spf/ExSymExeStringsFailed.yml	true	true	2.913979	1.0157651189999797	125.550592	true	2.814639	1.0197679290000679	143.192064
spf/GoodbyeWorld.yml	true	true	3.365069	1.0830653710000888	168.488960	true	3.121023	1.0428337089999786	168.042496
